2021-06-08 13:52:03.036,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:15913,method_name:clearDir,related_algo:basicFACER
2021-06-08 13:52:11.732,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:31943,method_name:Location,rank:2
2021-06-08 13:52:13.244,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:26045,method_name:logToFile,rank:5
2021-06-08 13:52:17.668,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:26045,method_name:logToFile,related_algo:basicFACER
2021-06-08 13:52:17.852,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:26045,method_name:logToFile,related_algo:basicFACER
2021-06-08 13:52:18.036,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:26045,method_name:logToFile,related_algo:basicFACER
2021-06-08 13:52:18.46,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:26045,method_name:logToFile,related_algo:basicFACER
2021-06-08 13:52:26.101,ID:7,Event_Type:RELATED_SEARCH_METHOD_USED,method_id:26045,method_name:logToFile,related_algo:basicFACER
2021-06-08 13:52:27.636,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:26045,method_name:logToFile,related_algo:basicFACER
2021-06-08 13:52:29.091,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:26045,method_name:logToFile,related_algo:basicFACER
2021-06-08 13:53:22.147,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:11464,method_name:execute,rank:19
2021-06-08 13:53:22.771,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:6630,method_name:query,rank:25
2021-06-08 13:53:24.683,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:21180,method_name:IcsLinearLayout,rank:35
2021-06-08 13:53:26.043,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:26.451,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:26.667,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:26.826,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:26.979,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:29.283,ID:7,Event_Type:RELATED_SEARCH_METHOD_USED,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:31.051,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:31.915,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:32.092,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:32.259,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:32.787,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:40.156,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:42.971,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:44.019,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:44.884,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21180,method_name:IcsLinearLayout,related_algo:basicFACER
2021-06-08 13:53:45.947,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:25850,method_name:onLocation,rank:4
2021-06-08 13:53:48.987,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:21659,method_name:makePlaylistSongCursor,rank:0
2021-06-08 13:53:50.146,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21659,method_name:makePlaylistSongCursor,related_algo:basicFACER
2021-06-08 13:53:50.771,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21659,method_name:makePlaylistSongCursor,related_algo:basicFACER
2021-06-08 13:53:53.027,ID:4,Event_Type:RELATED_SEARCH_INVOCATION,method_id:21659,method_name:makePlaylistSongCursor
2021-06-08 13:55:13.866,ID:5,Event_Type:RELATED_RESULTS,method_id:21659,method_name:makePlaylistSongCursor,related_algo:basicFACER,result_count:156
2021-06-08 13:55:43.209,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21659,method_name:makePlaylistSongCursor,related_algo:basicFACER
2021-06-08 13:55:43.721,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:21659,method_name:makePlaylistSongCursor,related_algo:basicFACER
2021-06-08 13:55:47.282,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:32749,method_name:getCombinedGraphValuesFromSettings,rank:93
2021-06-08 13:55:48.945,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:5717,method_name:rename,rank:131
2021-06-08 13:55:50.305,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:9751,method_name:insert,rank:145
2021-06-08 13:55:51.081,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:6626,method_name:delete,rank:144
2021-06-08 13:55:52.225,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:15964,method_name:setupGroupList,rank:146
2021-06-08 13:55:53.337,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:6630,method_name:query,rank:143
2021-06-08 13:55:56.529,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:55:57.561,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:55:58.337,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:56:14.913,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:56:15.601,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:56:15.833,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:56:16.08,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:56:16.578,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:56:16.952,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:56:22.569,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:6630,method_name:query,rank:143
2021-06-08 13:56:24.761,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:6630,method_name:query,rank:143
2021-06-08 13:56:29.648,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:56:41.384,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:6630,method_name:query,rank:143
2021-06-08 13:56:42.697,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:6630,method_name:query,rank:143
2021-06-08 13:56:57.793,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:6630,method_name:query,rank:143
2021-06-08 13:56:59.425,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:57:00.848,ID:7,Event_Type:RELATED_SEARCH_METHOD_USED,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:57:02.128,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:57:10.912,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:57:11.368,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:57:11.52,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:57:11.68,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:57:11.848,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6630,method_name:query,related_algo:basicFACER
2021-06-08 13:57:13.592,ID:9,Event_Type:CALLED_METHOD_INVOCATION,method_id:6630,method_name:query
2021-06-08 13:57:14.067,ID:10,Event_Type:CALLED_METHOD_RESULTS,method_id:6630,method_name:query,result_count:0
2021-06-09 15:30:41.829,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:Volume manager
2021-06-09 15:31:12.111,ID:1,Event_Type:QUERY_RESULTS,query_text:Volume manager,result_count:20
2021-06-09 15:34:07.016,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:26009,method_name:limitVolume,rank:9
2021-06-09 15:34:09.272,ID:4,Event_Type:RELATED_SEARCH_INVOCATION,method_id:26009,method_name:limitVolume
2021-06-09 15:34:13.422,ID:5,Event_Type:RELATED_RESULTS,method_id:26009,method_name:limitVolume,related_algo:basicFACER,result_count:8
2021-06-09 15:34:30.544,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:26007,method_name:getLogFileBackupTime,rank:6
2021-06-09 15:34:32.399,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:26007,method_name:getLogFileBackupTime,related_algo:basicFACER
2021-06-09 15:34:35.207,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:26009,method_name:limitVolume,rank:9
2021-06-09 15:34:36.607,ID:4,Event_Type:RELATED_SEARCH_INVOCATION,method_id:26009,method_name:limitVolume
2021-06-09 15:34:39.701,ID:5,Event_Type:RELATED_RESULTS,method_id:26009,method_name:limitVolume,related_algo:basicFACER,result_count:8
2021-06-09 15:35:57.918,ID:3,Event_Type:QUERY_SEARCH_METHOD_USED,method_id:26009,method_name:limitVolume
2021-06-09 15:36:27.998,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:6125,method_name:ACacheManager,rank:17
2021-06-09 15:36:30.674,ID:3,Event_Type:QUERY_SEARCH_METHOD_USED,method_id:6125,method_name:ACacheManager
2021-06-09 16:24:42.47,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:setings
2021-06-09 16:24:45.695,ID:1,Event_Type:QUERY_RESULTS,query_text:setings,result_count:1
2021-06-09 16:27:40.856,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:18638,method_name:onCreate,rank:0
2021-06-09 16:27:51.147,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:settings
2021-06-09 16:28:08.0,ID:1,Event_Type:QUERY_RESULTS,query_text:settings,result_count:20
2021-06-09 16:28:16.544,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:7531,method_name:applySettings,rank:13
2021-06-09 16:28:20.815,ID:3,Event_Type:QUERY_SEARCH_METHOD_USED,method_id:7531,method_name:applySettings
2021-06-09 16:29:52.384,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:11230,method_name:MenuSettingsAdapter,rank:16
2021-06-09 16:29:54.534,ID:3,Event_Type:QUERY_SEARCH_METHOD_USED,method_id:11230,method_name:MenuSettingsAdapter
2021-06-09 16:30:12.601,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:acomodate
2021-06-09 16:30:14.104,ID:1,Event_Type:QUERY_RESULTS,query_text:acomodate,result_count:0
2021-06-09 16:30:31.401,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:fragment
2021-06-09 16:30:55.374,ID:1,Event_Type:QUERY_RESULTS,query_text:fragment,result_count:20
2021-06-09 16:31:25.469,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:17617,method_name:closeFragment,rank:9
2021-06-09 16:31:27.422,ID:4,Event_Type:RELATED_SEARCH_INVOCATION,method_id:17617,method_name:closeFragment
2021-06-09 16:31:29.977,ID:5,Event_Type:RELATED_RESULTS,method_id:17617,method_name:closeFragment,related_algo:null,result_count:0
2021-06-09 16:31:34.773,ID:3,Event_Type:QUERY_SEARCH_METHOD_USED,method_id:17617,method_name:closeFragment
2021-06-09 16:32:19.021,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:29699,method_name:showFragment,rank:13
2021-06-09 16:32:20.46,ID:3,Event_Type:QUERY_SEARCH_METHOD_USED,method_id:29699,method_name:showFragment
2021-06-09 16:32:21.812,ID:4,Event_Type:RELATED_SEARCH_INVOCATION,method_id:29699,method_name:showFragment
2021-06-09 16:32:25.017,ID:5,Event_Type:RELATED_RESULTS,method_id:29699,method_name:showFragment,related_algo:null,result_count:0
2021-06-09 16:35:15.317,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:fragment transaction
2021-06-09 16:35:25.836,ID:1,Event_Type:QUERY_RESULTS,query_text:fragment transaction,result_count:20
2021-06-09 16:35:50.362,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:16316,method_name:showFragment,rank:14
2021-06-09 16:35:51.578,ID:4,Event_Type:RELATED_SEARCH_INVOCATION,method_id:16316,method_name:showFragment
2021-06-09 16:35:53.532,ID:5,Event_Type:RELATED_RESULTS,method_id:16316,method_name:showFragment,related_algo:neighbors,result_count:4
2021-06-09 16:35:56.506,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:16318,method_name:getPermissionYes,rank:3
2021-06-09 16:35:58.154,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:16318,method_name:getPermissionYes,related_algo:neighbors
2021-06-09 16:35:59.753,ID:7,Event_Type:RELATED_SEARCH_METHOD_USED,method_id:16318,method_name:getPermissionYes,related_algo:neighbors
2021-06-09 16:37:10.795,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:webview
2021-06-09 16:37:12.457,ID:1,Event_Type:QUERY_RESULTS,query_text:webview,result_count:2
2021-06-09 16:37:16.529,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:4808,method_name:onResume,rank:1
2021-06-09 16:37:18.985,ID:4,Event_Type:RELATED_SEARCH_INVOCATION,method_id:4808,method_name:onResume
2021-06-09 16:37:20.606,ID:5,Event_Type:RELATED_RESULTS,method_id:4808,method_name:onResume,related_algo:neighbors,result_count:1
2021-06-09 16:37:23.009,ID:3,Event_Type:QUERY_SEARCH_METHOD_USED,method_id:4808,method_name:onResume
2021-06-09 16:44:43.978,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:super callback
2021-06-09 16:45:04.589,ID:1,Event_Type:QUERY_RESULTS,query_text:super callback,result_count:20
2021-06-09 16:45:08.163,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:17428,method_name:setCallback,rank:1
2021-06-09 16:45:09.652,ID:4,Event_Type:RELATED_SEARCH_INVOCATION,method_id:17428,method_name:setCallback
2021-06-09 16:45:12.609,ID:5,Event_Type:RELATED_RESULTS,method_id:17428,method_name:setCallback,related_algo:null,result_count:0
2021-06-09 16:45:14.666,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:4240,method_name:callback,rank:0
2021-06-09 16:45:16.203,ID:4,Event_Type:RELATED_SEARCH_INVOCATION,method_id:4240,method_name:callback
2021-06-09 16:45:22.56,ID:5,Event_Type:RELATED_RESULTS,method_id:4240,method_name:callback,related_algo:null,result_count:0
2021-06-09 16:45:32.218,ID:3,Event_Type:QUERY_SEARCH_METHOD_USED,method_id:4240,method_name:callback
2021-06-09 19:44:00.796,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:cursor
2021-06-09 19:44:24.617,ID:1,Event_Type:QUERY_RESULTS,query_text:cursor,result_count:0
2021-06-09 19:45:01.476,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:sql
2021-06-09 19:45:23.172,ID:1,Event_Type:QUERY_RESULTS,query_text:sql,result_count:0
2021-06-09 19:45:38.396,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:table
2021-06-09 19:45:59.964,ID:1,Event_Type:QUERY_RESULTS,query_text:table,result_count:0
2021-06-09 19:47:33.875,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:while
2021-06-09 19:47:34.217,ID:1,Event_Type:QUERY_RESULTS,query_text:while,result_count:0
2021-06-09 19:47:47.594,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:while
2021-06-09 19:47:48.285,ID:1,Event_Type:QUERY_RESULTS,query_text:while,result_count:0
2021-06-09 19:48:43.481,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:while
2021-06-09 19:48:45.248,ID:1,Event_Type:QUERY_RESULTS,query_text:while,result_count:0
2021-06-09 19:49:26.368,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:search
2021-06-09 19:51:17.811,ID:1,Event_Type:QUERY_RESULTS,query_text:search,result_count:20
2021-06-09 19:52:12.571,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:6904,method_name:doSearch,rank:17
2021-06-09 19:52:14.475,ID:4,Event_Type:RELATED_SEARCH_INVOCATION,method_id:6904,method_name:doSearch
2021-06-09 19:52:32.031,ID:5,Event_Type:RELATED_RESULTS,method_id:6904,method_name:doSearch,related_algo:basicFACER,result_count:1
2021-06-09 19:52:34.915,ID:6,Event_Type:RELATED_SEARCH_METHOD_CLICK,method_id:6955,method_name:searchByPath,rank:0
2021-06-09 19:52:36.098,ID:8,Event_Type:RELATED_SEARCH_METHOD_UPVOTE,method_id:6955,method_name:searchByPath,related_algo:basicFACER
2021-06-09 19:52:38.371,ID:7,Event_Type:RELATED_SEARCH_METHOD_USED,method_id:6955,method_name:searchByPath,related_algo:basicFACER
2021-06-09 19:52:43.466,ID:9,Event_Type:CALLED_METHOD_INVOCATION,method_id:6955,method_name:searchByPath
2021-06-09 19:52:47.878,ID:10,Event_Type:CALLED_METHOD_RESULTS,method_id:6955,method_name:searchByPath,result_count:1
2021-06-09 19:52:51.93,ID:9,Event_Type:CALLED_METHOD_INVOCATION,method_id:6955,method_name:searchByPath
2021-06-09 19:52:55.253,ID:10,Event_Type:CALLED_METHOD_RESULTS,method_id:6955,method_name:searchByPath,result_count:1
2021-06-09 19:53:00.53,ID:14,Event_Type:CODE_FILE_FOR_METHOD,method_id:6955,method_name:searchByPath
2021-06-09 19:57:34.795,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:searchbyname
2021-06-09 19:57:37.655,ID:1,Event_Type:QUERY_RESULTS,query_text:searchbyname,result_count:0
2021-06-09 19:58:24.075,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:filtersearch
2021-06-09 19:58:25.877,ID:1,Event_Type:QUERY_RESULTS,query_text:filtersearch,result_count:0
2021-06-09 19:58:50.262,ID:3,Event_Type:QUERY_SEARCH_METHOD_USED,method_id:6904,method_name:doSearch
2021-06-09 20:00:00.768,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:filter
2021-06-09 20:00:26.857,ID:1,Event_Type:QUERY_RESULTS,query_text:filter,result_count:20
2021-06-09 20:00:46.373,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:28839,method_name:filter,rank:2
2021-06-09 20:00:47.796,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:10244,method_name:filter,rank:1
2021-06-09 20:00:50.82,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:13031,method_name:filter,rank:0
2021-06-09 20:00:52.109,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:10244,method_name:filter,rank:1
2021-06-09 20:00:54.941,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:2287,method_name:synchronousFilter,rank:3
2021-06-09 20:00:56.404,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:28839,method_name:filter,rank:2
2021-06-09 20:00:57.74,ID:4,Event_Type:RELATED_SEARCH_INVOCATION,method_id:28839,method_name:filter
2021-06-09 20:01:01.726,ID:5,Event_Type:RELATED_RESULTS,method_id:28839,method_name:filter,related_algo:null,result_count:0
2021-06-09 20:01:03.756,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:3153,method_name:synchronousFilter,rank:7
2021-06-09 20:01:04.86,ID:4,Event_Type:RELATED_SEARCH_INVOCATION,method_id:3153,method_name:synchronousFilter
2021-06-09 20:01:20.87,ID:5,Event_Type:RELATED_RESULTS,method_id:3153,method_name:synchronousFilter,related_algo:basicFACER,result_count:46
2021-06-09 20:01:41.316,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:28839,method_name:filter,rank:2
2021-06-09 20:01:42.7,ID:3,Event_Type:QUERY_SEARCH_METHOD_USED,method_id:28839,method_name:filter
2021-06-09 20:01:59.328,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:refreshlist
2021-06-09 20:02:00.606,ID:1,Event_Type:QUERY_RESULTS,query_text:refreshlist,result_count:0
2021-06-09 20:02:38.359,ID:0,Event_Type:QUERY_SEARCH_INVOCATION,query_text:refresh
2021-06-09 20:04:06.583,ID:1,Event_Type:QUERY_RESULTS,query_text:refresh,result_count:20
2021-06-09 20:04:25.003,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:4635,method_name:refresh,rank:2
2021-06-09 20:04:26.17,ID:2,Event_Type:QUERY_SEARCH_METHOD_CLICK,method_id:22102,method_name:refresh,rank:3
2021-06-09 20:04:28.274,ID:4,Event_Type:RELATED_SEARCH_INVOCATION,method_id:22102,method_name:refresh
2021-06-09 20:04:39.233,ID:5,Event_Type:RELATED_RESULTS,method_id:22102,method_name:refresh,related_algo:null,result_count:0
2021-06-09 20:06:02.561,ID:3,Event_Type:QUERY_SEARCH_METHOD_USED,method_id:22102,method_name:refresh
